#RIC,Date-Time,Type,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,direction
GSK.L,2011-02-01T13:43:03.767455000Z,Quote,,,1133.5,28242,1134,724,0
GSK.L,2011-02-01T13:43:03.767455000Z,Trade,1134,500,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:03.767455000Z,Quote,,,1133.5,28242,1134,224,0
GSK.L,2011-02-01T13:43:03.895853000Z,Trade,1134,224,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:03.895853000Z,Quote,,,1133.5,28242,1134.5,8464,0
GSK.L,2011-02-01T13:43:03.917602000Z,Quote,,,1133.5,28242,1134,1200,0
GSK.L,2011-02-01T13:43:03.917602000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:03.917602000Z,Quote,,,1133.5,28242,1134.5,8464,0
GSK.L,2011-02-01T13:43:03.917602000Z,Quote,,,1133.5,28242,1134,1200,0
GSK.L,2011-02-01T13:43:03.917602000Z,Quote,,,1133.5,28127,1134,1200,0
GSK.L,2011-02-01T13:43:03.942692000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:03.942692000Z,Quote,,,1133.5,28127,1134.5,8464,0
GSK.L,2011-02-01T13:43:03.942692000Z,Quote,,,1133.5,28127,1134,1200,0
GSK.L,2011-02-01T13:43:03.942692000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:03.942692000Z,Quote,,,1133.5,28127,1134.5,8464,0
GSK.L,2011-02-01T13:43:03.993932000Z,Quote,,,1133.5,28127,1134,1200,0
GSK.L,2011-02-01T13:43:04.071366000Z,Trade,1134,1086,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.071366000Z,Quote,,,1133.5,28127,1134,114,0
GSK.L,2011-02-01T13:43:04.157158000Z,Quote,,,1133.5,28238,1134,114,0
GSK.L,2011-02-01T13:43:04.157158000Z,Quote,,,1133.5,28138,1134,114,0
GSK.L,2011-02-01T13:43:04.275301000Z,Trade,1134,114,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.275301000Z,Trade,1134.5,600,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.275301000Z,Trade,1134.5,630,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.275301000Z,Trade,1134.5,558,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.275301000Z,Trade,1134.5,738,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.275301000Z,Quote,,,1133.5,28138,1134.5,5938,0
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,28138,1134.5,6538,0
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,28138,1134.5,7898,0
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,29701,1134.5,7898,0
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,29701,1134,1200,0
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,28138,1134,1200,0
GSK.L,2011-02-01T13:43:04.292511000Z,Trade,1134,600,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:04.292511000Z,Quote,,,1133.5,28138,1134,600,0
GSK.L,2011-02-01T13:43:04.351153000Z,Quote,,,1133.5,28027,1134,600,0
GSK.L,2011-02-01T13:43:04.425739000Z,Quote,,,1133.5,26539,1134,600,0
GSK.L,2011-02-01T13:43:05.100552000Z,Quote,,,1133.5,26648,1134,600,0
GSK.L,2011-02-01T13:43:06.260868000Z,Quote,,,1133.5,26148,1134,600,0
GSK.L,2011-02-01T13:43:06.675962000Z,Quote,,,1133.5,26148,1134,2400,0
GSK.L,2011-02-01T13:43:08.339999000Z,Quote,,,1133.5,25848,1134,2400,0
GSK.L,2011-02-01T13:43:08.366422000Z,Trade,1134,600,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:08.366422000Z,Quote,,,1133.5,25848,1134,1800,0
GSK.L,2011-02-01T13:43:08.366422000Z,Quote,,,1133.5,25848,1134,3000,0
GSK.L,2011-02-01T13:43:09.876991000Z,Quote,,,1133.5,25848,1134,5600,0
GSK.L,2011-02-01T13:43:09.876991000Z,Quote,,,1133.5,25848,1134,6200,0
GSK.L,2011-02-01T13:43:10.005490000Z,Quote,,,1133.5,25848,1134,3600,0
GSK.L,2011-02-01T13:43:10.063518000Z,Quote,,,1133.5,25848,1134,3000,0
GSK.L,2011-02-01T13:43:16.261885000Z,Quote,,,1133.5,25848,1134,1200,0
GSK.L,2011-02-01T13:43:16.261885000Z,Quote,,,1133.5,26316,1134,1200,0
GSK.L,2011-02-01T13:43:16.315263000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.315263000Z,Quote,,,1133.5,26316,1134.5,6538,0
GSK.L,2011-02-01T13:43:16.315263000Z,Quote,,,1133.5,26316,1134.5,8108,0
GSK.L,2011-02-01T13:43:16.315263000Z,Quote,,,1133.5,29056,1134.5,8108,0
GSK.L,2011-02-01T13:43:16.315263000Z,Quote,,,1133.5,29056,1134,1200,0
GSK.L,2011-02-01T13:43:16.315263000Z,Quote,,,1133.5,26316,1134,1200,0
GSK.L,2011-02-01T13:43:16.376784000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.376784000Z,Quote,,,1133.5,26316,1134.5,6538,0
GSK.L,2011-02-01T13:43:16.376784000Z,Quote,,,1133.5,26316,1134,1200,0
GSK.L,2011-02-01T13:43:16.376784000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.376784000Z,Quote,,,1134,456,1134.5,6538,0
GSK.L,2011-02-01T13:43:16.376784000Z,Quote,,,1134,456,1134.5,5948,0
GSK.L,2011-02-01T13:43:16.376784000Z,Quote,,,1134,1056,1134.5,5948,0
GSK.L,2011-02-01T13:43:16.383690000Z,Trade,1134,456,1134,,1134.5,,-1
GSK.L,2011-02-01T13:43:16.383690000Z,Trade,1134,600,1134,,1134.5,,-1
GSK.L,2011-02-01T13:43:16.383690000Z,Quote,,,1133.5,26316,1134,144,0
GSK.L,2011-02-01T13:43:16.383690000Z,Trade,1134,144,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.398362000Z,Quote,,,1134,856,1134.5,5948,0
GSK.L,2011-02-01T13:43:16.398362000Z,Quote,,,1133.5,25316,1134.5,5948,0
GSK.L,2011-02-01T13:43:16.398362000Z,Quote,,,1133.5,25316,1134.5,6538,0
GSK.L,2011-02-01T13:43:16.398362000Z,Quote,,,1133.5,25316,1134,1200,0
GSK.L,2011-02-01T13:43:16.444893000Z,Quote,,,1133.5,25316,1134,1224,0
GSK.L,2011-02-01T13:43:16.587792000Z,Quote,,,1133.5,24816,1134,1224,0
GSK.L,2011-02-01T13:43:16.669816000Z,Quote,,,1133.5,25316,1134,1224,0
GSK.L,2011-02-01T13:43:16.824964000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.824964000Z,Trade,1134,24,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.824964000Z,Quote,,,1133.5,25316,1134.5,6538,0
GSK.L,2011-02-01T13:43:16.841612000Z,Quote,,,1133.5,25316,1134.5,6138,0
GSK.L,2011-02-01T13:43:16.841612000Z,Quote,,,1133.5,25316,1134.5,5548,0
GSK.L,2011-02-01T13:43:16.841612000Z,Quote,,,1133.5,25758,1134.5,5548,0
GSK.L,2011-02-01T13:43:16.841612000Z,Quote,,,1133.5,25758,1134,1200,0
GSK.L,2011-02-01T13:43:16.841612000Z,Quote,,,1133.5,25316,1134,1200,0
GSK.L,2011-02-01T13:43:16.841687000Z,Trade,1134,140,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:16.841687000Z,Quote,,,1133.5,25316,1134,1060,0
GSK.L,2011-02-01T13:43:16.856483000Z,Quote,,,1133.5,24848,1134,1060,0
GSK.L,2011-02-01T13:43:17.004613000Z,Trade,1134,468,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:17.004613000Z,Quote,,,1133.5,24848,1134,592,0
GSK.L,2011-02-01T13:43:17.555537000Z,Quote,,,1133.5,27060,1134,592,0
GSK.L,2011-02-01T13:43:17.948070000Z,Trade,1134,592,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:17.948070000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:17.948070000Z,Quote,,,1133.5,27060,1134.5,7158,0
GSK.L,2011-02-01T13:43:17.948070000Z,Quote,,,1133.5,27515,1134.5,7158,0
GSK.L,2011-02-01T13:43:17.948070000Z,Quote,,,1133.5,28130,1134.5,7158,0
GSK.L,2011-02-01T13:43:17.948070000Z,Quote,,,1133.5,29229,1134.5,7158,0
GSK.L,2011-02-01T13:43:17.991060000Z,Quote,,,1133.5,29229,1134,1200,0
GSK.L,2011-02-01T13:43:17.991060000Z,Quote,,,1133.5,28614,1134,1200,0
GSK.L,2011-02-01T13:43:17.991060000Z,Quote,,,1133.5,27515,1134,1200,0
GSK.L,2011-02-01T13:43:17.991060000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:17.991060000Z,Trade,1134,592,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:17.991060000Z,Quote,,,1133.5,27060,1134,608,0
GSK.L,2011-02-01T13:43:18.011444000Z,Trade,1134,608,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.011444000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.011444000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.034177000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.034177000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.044761000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.085515000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.125747000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.130727000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.130727000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.130727000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.130727000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.161719000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.161719000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.161719000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.161719000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.184693000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.184693000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.228078000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.228078000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.228078000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.231600000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.231600000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.268693000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.268693000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.268693000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.268693000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.348522000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.348522000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134.5,5138,0
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134.5,5538,0
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134.5,5688,0
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.348522000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.348522000Z,Quote,,,1133.5,27060,1134.5,5688,0
GSK.L,2011-02-01T13:43:18.378173000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.378173000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.378173000Z,Quote,,,1133.5,27060,1134.5,5688,0
GSK.L,2011-02-01T13:43:18.378173000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.378173000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.378173000Z,Quote,,,1133.5,27060,1134.5,5688,0
GSK.L,2011-02-01T13:43:18.410021000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.410021000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.410021000Z,Quote,,,1133.5,27060,1134.5,5688,0
GSK.L,2011-02-01T13:43:18.441195000Z,Quote,,,1133.5,27060,1134,1200,0
GSK.L,2011-02-01T13:43:18.442588000Z,Trade,1134,33,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:18.442588000Z,Quote,,,1133.5,27060,1134,1167,0
GSK.L,2011-02-01T13:43:22.351231000Z,Quote,,,1133.5,27533,1134,1167,0
GSK.L,2011-02-01T13:43:23.271780000Z,Quote,,,1133.5,25321,1134,1167,0
GSK.L,2011-02-01T13:43:23.539260000Z,Quote,,,1133.5,26177,1134,1167,0
GSK.L,2011-02-01T13:43:24.563613000Z,Trade,1134,271,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:24.563613000Z,Quote,,,1133.5,26177,1134,896,0
GSK.L,2011-02-01T13:43:27.785906000Z,Trade,1134,896,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.818150000Z,Quote,,,1133.5,26177,1134.5,8606,0
GSK.L,2011-02-01T13:43:27.818150000Z,Quote,,,1133.5,26177,1134.5,11236,0
GSK.L,2011-02-01T13:43:27.818150000Z,Quote,,,1133.5,26177,1134,1200,0
GSK.L,2011-02-01T13:43:27.834415000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.834415000Z,Quote,,,1133.5,26177,1134.5,8456,0
GSK.L,2011-02-01T13:43:27.834415000Z,Quote,,,1133.5,26177,1134,1200,0
GSK.L,2011-02-01T13:43:27.880585000Z,Trade,1134,352,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.880585000Z,Quote,,,1133.5,26177,1134,848,0
GSK.L,2011-02-01T13:43:27.939413000Z,Trade,1134,848,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.939413000Z,Quote,,,1133.5,26177,1134.5,8456,0
GSK.L,2011-02-01T13:43:27.939413000Z,Quote,,,1133.5,26177,1134,1200,0
GSK.L,2011-02-01T13:43:27.976237000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.976237000Z,Quote,,,1133.5,26177,1134.5,8456,0
GSK.L,2011-02-01T13:43:27.976237000Z,Quote,,,1133.5,26177,1134,1200,0
GSK.L,2011-02-01T13:43:27.976237000Z,Trade,1134,1200,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.976237000Z,Quote,,,1133.5,26177,1134.5,11383,0
GSK.L,2011-02-01T13:43:27.976237000Z,Quote,,,1133.5,26177,1134,1200,0
GSK.L,2011-02-01T13:43:27.976237000Z,Trade,1134,69,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:27.976237000Z,Quote,,,1133.5,26177,1134,1131,0
GSK.L,2011-02-01T13:43:34.263469000Z,Quote,,,1133.5,25509,1134,1131,0
GSK.L,2011-02-01T13:43:34.263469000Z,Trade,1134,668,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:34.284962000Z,Quote,,,1133.5,25509,1134,463,0
GSK.L,2011-02-01T13:43:34.302687000Z,Quote,,,1133.5,24949,1134,463,0
GSK.L,2011-02-01T13:43:34.344321000Z,Trade,1134,60,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:34.344321000Z,Quote,,,1133.5,24949,1134,403,0
GSK.L,2011-02-01T13:43:34.369410000Z,Trade,1134,403,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:34.369410000Z,Quote,,,1133.5,24949,1134.5,9716,0
GSK.L,2011-02-01T13:43:34.381345000Z,Quote,,,1133.5,24949,1134.5,11206,0
GSK.L,2011-02-01T13:43:34.381345000Z,Quote,,,1133.5,24949,1134,1200,0
GSK.L,2011-02-01T13:43:34.430769000Z,Trade,1134,97,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:34.430769000Z,Quote,,,1133.5,24949,1134,1103,0
GSK.L,2011-02-01T13:43:35.146360000Z,Trade,1134,426,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:35.146360000Z,Quote,,,1133.5,24949,1134,677,0
GSK.L,2011-02-01T13:43:35.206756000Z,Quote,,,1133.5,24607,1134,677,0
GSK.L,2011-02-01T13:43:35.269638000Z,Trade,1134,677,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:35.269638000Z,Quote,,,1133.5,24607,1134.5,9716,0
GSK.L,2011-02-01T13:43:35.269638000Z,Quote,,,1133.5,24607,1134,1200,0
GSK.L,2011-02-01T13:43:35.356131000Z,Trade,1134,463,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:35.356131000Z,Quote,,,1133.5,24607,1134,737,0
GSK.L,2011-02-01T13:43:35.356131000Z,Trade,1134,500,1133.5,,1134,,1
GSK.L,2011-02-01T13:43:35.356131000Z,Quote,,,1133.5,24607,1134,237,0
GSK.L,2011-02-01T13:43:53.883933000Z,Quote,,,1133.5,24323,1134,237,0
GSK.L,2011-02-01T13:43:53.907269000Z,Quote,,,1133.5,24664,1134,237,0
GSK.L,2011-02-01T13:44:03.555371000Z,Quote,,,1133.5,26850,1134,237,0
GSK.L,2011-02-01T13:44:04.590585000Z,Quote,,,1133.5,28550,1134,237,0
GSK.L,2011-02-01T13:44:04.707526000Z,Quote,,,1133.5,26850,1134,237,0
GSK.L,2011-02-01T13:44:07.009565000Z,Quote,,,1133.5,28338,1134,237,0
GSK.L,2011-02-01T13:44:13.233196000Z,Quote,,,1133.5,28338,1134,998,0
GSK.L,2011-02-01T13:44:17.499015000Z,Quote,,,1133.5,28220,1134,998,0
GSK.L,2011-02-01T13:44:17.690930000Z,Trade,1134,118,1133.5,,1134,,1
GSK.L,2011-02-01T13:44:17.690930000Z,Quote,,,1133.5,28220,1134,880,0
GSK.L,2011-02-01T13:44:18.923608000Z,Trade,1133.5,525,1133.5,,1134,,-1
GSK.L,2011-02-01T13:44:18.931467000Z,Trade,1133.5,261,1133.5,,1134,,-1
GSK.L,2011-02-01T13:44:18.931467000Z,Trade,1133.5,427,1133.5,,1134,,-1
GSK.L,2011-02-01T13:44:18.931467000Z,Trade,1133.5,105,1133.5,,1134,,-1
GSK.L,2011-02-01T13:44:18.931467000Z,Quote,,,1133.5,26902,1134,880,0
GSK.L,2011-02-01T13:44:18.931467000Z,Quote,,,1133.5,26902,1134,1480,0
GSK.L,2011-02-01T13:44:19.413921000Z,Quote,,,1133.5,24716,1134,1480,0
GSK.L,2011-02-01T13:44:29.859547000Z,Quote,,,1133.5,23647,1134,1480,0
GSK.L,2011-02-01T13:44:33.286666000Z,Quote,,,1133.5,23647,1134,880,0
GSK.L,2011-02-01T13:44:36.549866000Z,Quote,,,1133.5,25722,1134,880,0
GSK.L,2011-02-01T13:44:51.070525000Z,Quote,,,1133.5,26352,1134,880,0
GSK.L,2011-02-01T13:44:54.790698000Z,Quote,,,1133.5,27752,1134,880,0
GSK.L,2011-02-01T13:45:10.445435000Z,Quote,,,1133.5,27871,1134,880,0
GSK.L,2011-02-01T13:45:17.034911000Z,Quote,,,1133.5,26383,1134,880,0
GSK.L,2011-02-01T13:45:29.286875000Z,Quote,,,1133.5,26383,1134,119,0
GSK.L,2011-02-01T13:45:37.321661000Z,Quote,,,1133.5,24983,1134,119,0
GSK.L,2011-02-01T13:45:56.027054000Z,Quote,,,1133.5,25239,1134,119,0
GSK.L,2011-02-01T13:46:03.200334000Z,Quote,,,1133.5,25239,1134,285,0
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,1224,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,1200,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,256,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,500,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,600,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,426,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,590,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056264000Z,Trade,1133.5,285,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,11385,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,400,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,1000,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,2014,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,109,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,500,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,473,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,838,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,3439,1134,285,0
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,4039,1134,285,0
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,4539,1134,285,0
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,4539,1134,885,0
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,4521,1134,885,0
GSK.L,2011-02-01T13:46:10.056646000Z,Quote,,,1133.5,4521,1134,1475,0
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,341,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,2075,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.056646000Z,Trade,1133.5,630,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,119,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,256,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,18,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,1082,1134,1475,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,1082,1134,2075,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,500,1134,2075,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,500,1134,3075,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,518,1134,3075,0
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,500,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133,10685,1134,3075,0
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,18,1133,,1134,,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133,10685,1134,3475,0
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,1000,1134,3475,0
GSK.L,2011-02-01T13:46:10.062631000Z,Trade,1133.5,500,1133.5,,1134,,-1
GSK.L,2011-02-01T13:46:10.062631000Z,Quote,,,1133.5,500,1134,3475,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,8294,1134,3475,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,10584,1134,3475,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,12160,1134,3475,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,12160,1134,4105,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,13160,1134,4105,0
GSK.L,2011-02-01T13:46:10.064558000Z,Quote,,,1133,13160,1134,6605,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,12160,1134,6605,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,10584,1134,6605,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,10584,1134,4105,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,10584,1134,3505,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,8294,1134,3505,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,7704,1134,3505,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,6704,1134,3505,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,6704,1134,4090,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,6704,1134,4643,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,6704,1133.5,600,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,6104,1133.5,600,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,5474,1133.5,600,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,2514,1133.5,600,0
GSK.L,2011-02-01T13:46:10.085101000Z,Quote,,,1133,2514,1133.5,1100,0
GSK.L,2011-02-01T13:46:10.103623000Z,Quote,,,1133,2514,1133.5,1690,0
GSK.L,2011-02-01T13:46:10.103623000Z,Quote,,,1133,2514,1133.5,1190,0
GSK.L,2011-02-01T13:46:10.103623000Z,Trade,1133,110,1133,,1133.5,,-1
GSK.L,2011-02-01T13:46:10.103623000Z,Trade,1133,1344,1133,,1133.5,,-1
GSK.L,2011-02-01T13:46:10.103623000Z,Trade,1133,228,1133,,1133.5,,-1
GSK.L,2011-02-01T13:46:10.107643000Z,Quote,,,1133,832,1133.5,1190,0
GSK.L,2011-02-01T13:46:10.107643000Z,Quote,,,1133,832,1133.5,1820,0
GSK.L,2011-02-01T13:46:10.118790000Z,Trade,1133,153,1133,,1133.5,,-1
GSK.L,2011-02-01T13:46:10.118790000Z,Trade,1133,679,1133,,1133.5,,-1
GSK.L,2011-02-01T13:46:10.118790000Z,Quote,,,1132.5,18138,1133.5,1820,0
GSK.L,2011-02-01T13:46:10.118790000Z,Quote,,,1132.5,18138,1133.5,2820,0
GSK.L,2011-02-01T13:46:10.118790000Z,Quote,,,1132.5,18138,1133.5,5830,0
GSK.L,2011-02-01T13:46:10.118790000Z,Quote,,,1132.5,18562,1133.5,5830,0
